,주소,lat,lng
21771,서울특별시 동대문구 외대역동로1길 60-3,37.5915548,127.0634081
21772,서울특별시 동작구 만양로 26,37.5077227,126.9492564
21782,서울특별시 동작구 장승배기로18길 27,37.5075372,126.9417963
21786,서울특별시 동작구 노량진로 140,37.5129522,126.9415705
21800,서울특별시 동작구 만양로 84,37.5111191,126.9451481
21805,서울특별시 동작구 만양로 19,37.5074939,126.9450215
21849,서울특별시 동작구 장승배기로16길 134,37.5097879,126.9435957
21857,서울특별시 동작구 만양로8길 50,37.5095412,126.9477571
21872,서울특별시 동작구 만양로 36,37.5077097,126.9483054
21873,서울특별시 동작구 여의대방로62길 24,37.5138304,126.9291358
21874,서울특별시 동작구 여의대방로54길 6,37.5115575,126.9257071
21877,서울특별시 동작구 대방동2길 18,37.5012686,126.9285971
21878,서울특별시 동작구 대방동2길 38,37.5028783,126.9274589
21880,서울특별시 동작구 여의대방로44길 10,37.5071867,126.9246398
21914,서울특별시 동작구 대방동2길 42,37.5029163,126.9268793
21915,서울특별시 동작구 알마타길 37,37.5120199,126.9289027
21924,서울특별시 동작구 알마타길 53,37.5119599,126.9311307
21925,서울특별시 동작구 등용로 127,37.5126967,126.9308125
21935,서울특별시 동작구 대방동27길 4,37.5049192,126.9243918
21936,서울특별시 동작구 여의대방로36길 34,37.5056408,126.9250612
21938,서울특별시 동작구 여의대방로24다길 40,37.4984878,126.9230343
21943,서울특별시 동작구 여의대방로44길 9,37.5093489,126.9254944
21952,서울특별시 동작구 대방동2길 36,37.5028896,126.9277053
21953,서울특별시 동작구 대방동길 10,37.5005266,126.9276543
21954,서울특별시 동작구 여의대방로62길 8,37.5137394,126.9274472
21956,서울특별시 동작구 여의대방로62길 7,37.5140625,126.9277027
21958,서울특별시 동작구 등용로14길 34,37.5118828,126.9330705
21960,서울특별시 동작구 대방동길 99,37.5060631,126.92306
21961,서울특별시 동작구 여의대방로54길 39,37.50881,126.9318509
21966,서울특별시 동작구 여의대방로62길 23,37.5140949,126.9295856
21975,서울특별시 동작구 여의대방로44길 47,37.5095787,126.929865
21994,서울특별시 동작구 대방동27길 12,37.5047738,126.9241575
21995,서울특별시 동작구 대방동9길 4,37.5025732,126.9263063
21997,서울특별시 동작구 여의대방로62길 15,37.5141488,126.9287817
21998,서울특별시 동작구 알마타길 58,37.5108168,126.9313642
22002,서울특별시 동작구 동작대로39가길 55,37.4939094,126.9785027
22007,서울특별시 동작구 동작대로45길 22,37.4976888,126.9808465
22012,서울특별시 동작구 동작대로39길 22,37.4924968,126.9807436
22026,서울특별시 동작구 노량진로32길 156,37.5097271,126.9542877
22043,서울특별시 동작구 매봉로 156,37.5115332,126.9517898
22045,서울특별시 동작구 노량진로23가길 23,37.5150971,126.9503763
22056,서울특별시 동작구 매봉로 123,37.509996,126.9502629
22070,서울특별시 동작구 매봉로 134,37.5097279,126.9517303
22087,서울특별시 동작구 노량진로23가길 20,37.5150494,126.9510156
22097,서울특별시 동작구 노량진로24길 2,37.5121814,126.953042
22106,서울특별시 동작구 매봉로 99,37.5090557,126.9494945
22113,서울특별시 동작구 동작대로29길 81,37.4888372,126.9775337
22115,서울특별시 동작구 사당로9가길 82,37.4880609,126.9677428
22124,서울특별시 동작구 사당로 165,37.4872207,126.9676967
22128,서울특별시 동작구 27,37.4878537,126.9799867
22129,서울특별시 동작구 동작대로29길 119,37.4897954,126.9760224
22163,서울특별시 동작구 사당로16라길 77,37.4800947,126.9679463
22164,서울특별시 동작구 사당로2가길 173,37.4870469,126.965536
22166,서울특별시 동작구 사당로17길 52,37.4860835,126.9731614
22187,서울특별시 동작구 동작대로29길 195,37.4932888,126.9752984
22192,서울특별시 동작구 사당로9가길 55,37.4869301,126.9682616
22194,서울특별시 동작구 사당로13길 31,37.4853746,126.971224
22201,서울특별시 동작구 동작대로33마길 17,37.4905183,126.9786597
22202,서울특별시 동작구 사당로23길 4,37.4869654,126.9663286
22209,서울특별시 동작구 사당로23길 112,37.4877657,126.9732616
22210,서울특별시 동작구 솔밭로 57,37.4817318,126.9661814
22212,서울특별시 동작구 사당로27길 190,37.4906466,126.9722542
22227,서울특별시 동작구 사당로20길 119,37.4784097,126.9737311
22231,서울특별시 동작구 사당로2길 76,37.4892228,126.9653239
22234,서울특별시 동작구 사당로27길 181,37.4902566,126.9715505
22243,서울특별시 동작구 동작대로29길 91,37.4897954,126.9760224
22268,서울특별시 동작구 동작대로29길 115,37.4897954,126.9760224
22285,서울특별시 동작구 사당로2가길 102,37.4886996,126.9624793
22310,서울특별시 동작구 사당로2길 40,37.4918874,126.9633953
22315,서울특별시 동작구 사당로16길 96,37.478936,126.9700086
22325,서울특별시 동작구 사당로 158,37.4873658,126.9666646
22326,서울특별시 동작구 동작대로35아길 14,37.4930686,126.979948
22328,서울특별시 동작구 사당로23아길 24,37.491372,126.9695733
22329,서울특별시 동작구 사당로23바길 9,37.4891824,126.9704888
22347,서울특별시 동작구 남부순환로255길 21,37.4772203,126.969485
22351,서울특별시 동작구 사당로2가길 188,37.4860316,126.9653532
22356,서울특별시 동작구 동작대로35사길 2,37.4924632,126.9793355
22359,서울특별시 동작구 동작대로29길 110,37.4897954,126.9760224
22375,서울특별시 동작구 동작대로29길 118,37.4909724,126.9766746
22381,서울특별시 동작구 남부순환로255길 19-1,37.4767273,126.9700955
22382,서울특별시 동작구 남부순환로257가길 8,37.477355,126.9734674
22383,서울특별시 동작구 사당로13길 40,37.4860755,126.972137
22385,서울특별시 동작구 사당로27길 130,37.4875595,126.9751922
22399,서울특별시 동작구 사당로 300,37.4843975,126.9804278
22407,서울특별시 동작구 동작대로35길 46,37.4908557,126.9812085
22408,서울특별시 동작구 사당로16다길 57,37.4829751,126.9695654
22413,서울특별시 동작구 사당로16아길 43,37.4804303,126.9692317
22420,서울특별시 동작구 사당로20나길 57,37.4814253,126.9737034
22423,서울특별시 동작구 사당로17길 111,37.4879821,126.9703763
22433,서울특별시 동작구 상도로41가길 8,37.5027923,126.9503818
22434,서울특별시 동작구 상도로41길 49,37.5026777,126.9515845
22435,서울특별시 동작구 상도로47길 56-5,37.5022083,126.9525954
22438,서울특별시 동작구 상도로47다길 29,37.5014054,126.9529946
22439,서울특별시 동작구 만양로 6,37.5092592,126.9466801
22472,서울특별시 동작구 양녕로23길 9,37.4953419,126.9419367
22485,서울특별시 동작구 성대로 52,37.4984455,126.9336632
22487,서울특별시 동작구 상도로60길 20,37.492976,126.9534978
22496,서울특별시 동작구 양녕로 287,37.5053416,126.9493916
22498,서울특별시 동작구 양녕로23길 43,37.4962511,126.9399245
22502,서울특별시 동작구 상도로34길 42,37.5028916,126.9444394
22505,서울특별시 동작구 상도로30길 40,37.503745,126.9434397
22527,서울특별시 동작구 상도로53길 8,37.4994881,126.9547449
22565,서울특별시 동작구 양녕로 170,37.4959904,126.9431195
22569,서울특별시 동작구 장승배기로 64,37.503482,126.939829
22570,서울특별시 동작구 상도로38길 57,37.5008618,126.948916
22571,서울특별시 동작구 상도로55길 47,37.4979492,126.9583174
22584,서울특별시 동작구 양녕로26나길 8,37.4972156,126.9444989
22587,서울특별시 동작구 상도로55길 25,37.4982164,126.9562339
22590,서울특별시 동작구 국사봉길 175,37.4935008,126.935181
22593,서울특별시 동작구 국사봉길 178,37.4936831,126.9341222
22599,서울특별시 동작구 매봉로4가길 42,37.506696,126.9540822
22601,서울특별시 동작구 장승배기로10길 100,37.5035977,126.9419166
22605,서울특별시 동작구 등용로 37,37.5051714,126.9330224
22608,서울특별시 동작구 등용로 38,37.5060288,126.9354713
22618,서울특별시 동작구 상도로 407,37.4934178,126.957297
22630,서울특별시 동작구 상도로30길 39,37.5045694,126.9432338
22638,서울특별시 동작구 양녕로 220,37.4998077,126.9454645
22643,서울특별시 동작구 성대로6가길 149,37.493826,126.9364825
22645,서울특별시 동작구 장승배기로11가길 11,37.5060731,126.9387937
22657,서울특별시 동작구 상도로47바길 40,37.5035718,126.9539517
22660,서울특별시 동작구 사당로2길 2-32,37.4940781,126.9594285
22665,서울특별시 동작구 상도로 207,37.505331,126.9417528
22670,서울특별시 동작구 상도로15길 131,37.5049015,126.9381724
22692,서울특별시 동작구 국사봉1길 214,37.4936699,126.9358515
22695,서울특별시 동작구 국사봉1길 200,37.4944242,126.9353647
22697,서울특별시 동작구 상도로54길 24,37.4963157,126.952317
22700,서울특별시 동작구 상도로 107,37.5024417,126.9310741
22709,서울특별시 동작구 상도로62길 81-1,37.4972748,126.9514462
22711,서울특별시 동작구 장승배기로 26,37.5112801,126.9420395
22721,서울특별시 동작구 양녕로26길 15,37.4975519,126.9444263
22723,서울특별시 동작구 상도로31길 19,37.5059333,126.9439079
22736,서울특별시 동작구 양녕로30길 25,37.498718,126.9454515
22737,서울특별시 동작구 상도로49길 26,37.4992999,126.9530307
22738,서울특별시 동작구 양녕로23길 67,37.4962179,126.9395393
22739,서울특별시 동작구 매봉로4가길 33,37.5069837,126.9539063
22740,서울특별시 동작구 상도로38길 3-50,37.5002725,126.949414
22742,서울특별시 동작구 상도로 320,37.4991652,126.9498321
22767,서울특별시 동작구 상도로68길 31,37.49212,126.9553248
22768,서울특별시 동작구 성대로6가길 144,37.4942014,126.9362386
22771,서울특별시 동작구 장승배기로4길 9,37.5019956,126.9429851
22791,서울특별시 동작구 상도로68길 29,37.4923393,126.9556666
22792,서울특별시 동작구 상도로 421,37.4924831,126.9577691
22802,서울특별시 동작구 사당로2가길 10-5,37.4931478,126.9615222
22804,서울특별시 동작구 상도로68길 33-1,37.4919915,126.9549556
22805,서울특별시 동작구 상도로 346-1,37.4954127,126.9510182
22852,서울특별시 동작구 상도로 346-2,37.4975711,126.9520484
22870,서울특별시 동작구 여의대방로10길 14,37.4959779,126.9135245
22878,서울특별시 동작구 보라매로5길 51,37.4906999,126.9231054
22880,서울특별시 동작구 여의대방로10길 38,37.4943308,126.9135326
22916,서울특별시 동작구 여의대방로22길 24,37.4973419,126.921766
22921,서울특별시 동작구 보라매로 70,37.4954694,126.928594
22932,서울특별시 동작구 보라매로5가길 24,37.4905172,126.9239177
22936,서울특별시 동작구 보라매로5길 43,37.4913946,126.923403
22940,서울특별시 동작구 보라매로5가길 16,37.4912431,126.9240825
22942,서울특별시 동작구 여의대방로10길 59,37.4943317,126.9154878
22948,서울특별시 동작구 보라매로5길 35,37.4920496,126.9234976
22949,서울특별시 동작구 보라매로5길 23,37.492538,126.9235992
22951,서울특별시 동작구 신대방1가길 38,37.4875294,126.9067493
22965,서울특별시 동작구 보라매로 83,37.4965825,126.9272312
22967,서울특별시 동작구 신대방길 85,37.4894072,126.9083198
22973,서울특별시 동작구 여의대방로22아길 22,37.4966457,126.9239745
22989,서울특별시 동작구 여의대방로10길 100,37.4918393,126.9145977
22991,서울특별시 동작구 여의대방로22카길 81,37.4952888,126.9249778
22992,서울특별시 동작구 여의대방로 22,37.4977803,126.9244029
23022,서울특별시 동작구 여의대방로 8,37.4928247,126.9104435
23027,서울특별시 동작구 보라매로5가길 7,37.4917153,126.9251103
23028,서울특별시 동작구 여의대방로22나길 47,37.4960765,126.9226177
23030,서울특별시 동작구 여의대방로10길 13,37.495538,126.9151729
23035,서울특별시 동작구 여의대방로 28,37.4995186,126.9225985
23061,서울특별시 동작구 신대방1나길 45,37.4859438,126.9070721
23065,서울특별시 동작구 현충로2길 4,37.5114282,126.960398
23068,서울특별시 동작구 서달로 123,37.5044978,126.9606547
23075,서울특별시 동작구 현충로10길 42,37.5047979,126.9667184
23078,서울특별시 동작구 현충로 119,37.5079381,126.9667317
23092,서울특별시 동작구 현충로 52,37.5109104,126.9613564
23117,서울특별시 동작구 서달로 83,37.5004706,126.959583
23123,서울특별시 동작구 서달로2길 29,37.5012689,126.9629648
23126,서울특별시 동작구 현충로 151,37.5066126,126.9702257
23143,서울특별시 동작구 서달로 150,37.5065872,126.9621719
23145,서울특별시 동작구 서달로1길 17,37.5003162,126.9586215
23162,서울특별시 동작구 흑석한강로 12,37.5055479,126.965852
23173,서울특별시 동작구 서달로 91,37.502073,126.959833
23192,서울특별시 동작구 흑석한강로 27,37.5035423,126.9658614
23205,서울특별시 마포구 마포대로 115-8,37.5467117,126.9509874
23229,서울특별시 마포구 마포대로20길 26,37.5510698,126.9595251
23253,서울특별시 마포구 마포대로7길 22,37.5484028,126.951783
23266,서울특별시 마포구 백범로 170,37.5443889,126.9489717
23269,서울특별시 마포구 백범로 152,37.5451763,126.9475472
23279,서울특별시 마포구 마포대로11길 73,37.5484592,126.9500157
23283,서울특별시 마포구 마포대로11길 50,37.5501465,126.9512018
23301,서울특별시 마포구 마포대로 167,37.5458958,126.9515058
23302,서울특별시 마포구 마포대로 173-15,37.5498579,126.9544187
23315,서울특별시 마포구 임정로25길 21,37.5470968,126.9597851
23316,서울특별시 마포구 임정로25길 19,37.5469363,126.9597738
23317,서울특별시 마포구 마포대로 109,37.5448909,126.9506066
23323,서울특별시 마포구 마포대로 143,37.5472768,126.9530391
23324,서울특별시 마포구 마포대로11길 84,37.5498825,126.9499855
23334,서울특별시 마포구 만리재로 113,37.550236,126.960502
23343,서울특별시 마포구 마포대로10길 22,37.547016,126.9553354
23347,서울특별시 마포구 효창원로93길 18,37.5484817,126.9622454
23348,서울특별시 마포구 토정로 198,37.5448255,126.9328547
23349,서울특별시 마포구 백범로1길 83,37.554643,126.9387827
23352,서울특별시 마포구 신촌로 150,37.556221,126.942077
23367,서울특별시 마포구 백범로 10,37.5484619,126.9394891
23380,서울특별시 마포구 독막로 288,37.5443944,126.9449385
23384,서울특별시 마포구 백범로 82,37.547622,126.9406255
23387,서울특별시 마포구 서강대길 40,37.5495326,126.9399651
23401,서울특별시 마포구 독막로 266,37.54477,126.9426066
23426,서울특별시 마포구 신촌로 160,37.5561674,126.9392701
23435,서울특별시 마포구 대흥동 대흥로 175,37.55640206053438,126.94565554704148
23444,서울특별시 마포구 대흥동 17-5,37.553041205510695,126.94401374094525
23446,서울특별시 마포구 새창로 52,37.5395096,126.9540212
23469,서울특별시 마포구 도화4길 41,37.5401034,126.952302
23475,서울특별시 마포구 마포대로 68,37.5412413,126.9489446
23477,서울특별시 마포구 마포대로 53,37.5413911,126.9470437
23479,서울특별시 마포구 도화길 28,37.540034,126.9503703
23498,서울특별시 마포구 삼개로 33,37.5367676,126.9485265
23499,서울특별시 마포구 삼개로 38,37.5364129,126.9470458
23524,서울특별시 마포구 토정로37길 46,37.5426636,126.9473732
23525,서울특별시 마포구 마포대로 33,37.5399759,126.9454625
23569,서울특별시 마포구 새창로8길 72,37.5378342,126.9517522
23584,서울특별시 마포구 마포대로4라길 30,37.5370227,126.9457157
23590,서울특별시 마포구 마포대로4길 90,37.5359262,126.9463274
23594,서울특별시 마포구 마포대로4나길 71,37.5373345,126.9454295
23613,서울특별시 마포구 방울내로11길 147,37.5604424,126.8982417
23616,서울특별시 마포구 방울내로5길 39,37.5608523,126.9002651
23617,서울특별시 마포구 방울내로1길 46,37.5599008,126.8976578
23618,서울특별시 마포구 희우정로 105,37.5541947,126.9011473
23619,서울특별시 마포구 포은로 143,37.5593535,126.9028417
23633,서울특별시 마포구 망원로2길 103,37.5533246,126.9047681
23638,서울특별시 마포구 망원로1길 27,37.5571269,126.8993431
23642,서울특별시 마포구 월드컵로31길 103,37.5593548,126.8994009
23647,서울특별시 마포구 포은로8길 8,37.5561402,126.9052475
23649,서울특별시 마포구 방울내로11길 181,37.5598253,126.8965191
23650,서울특별시 마포구 방울내로 36,37.5583924,126.8998735
23655,서울특별시 마포구 월드컵로25길 17,37.5580788,126.9067561
23657,서울특별시 마포구 희우정로 77,37.5527613,126.903691
23673,서울특별시 마포구 방울내로 37,37.5589178,126.8997831
23680,서울특별시 마포구 방울내로9안길 57,37.5604362,126.9001852
23681,서울특별시 마포구 방울내로7길 32,37.561269,126.9019591
23683,서울특별시 마포구 망원로11길 38,37.5593852,126.9063545
23684,서울특별시 마포구 월드컵로29길 68,37.5588068,126.9022804
23691,서울특별시 마포구 망원로10길 6,37.5574855,126.9066109
23692,서울특별시 마포구 월드컵로11길 37,37.5540772,126.9089819
23693,서울특별시 마포구 월드컵로11길 50,37.5542552,126.9081565
23694,서울특별시 마포구 방울내로11길 43,37.5621365,126.9030069
23697,서울특별시 마포구 포은로 147,37.5595667,126.9026088
23700,서울특별시 마포구 월드컵로25길 125,37.5566632,126.9009209
23702,서울특별시 마포구 망원로4길 8,37.5563695,126.9014141
23707,서울특별시 마포구 방울내로9안길 38,37.5613041,126.9009885
23708,서울특별시 마포구 방울내로1길 24,37.5597965,126.8974669
23715,서울특별시 마포구 월드컵로29길 14,37.5583955,126.9016161
23716,서울특별시 마포구 포은로6길 33,37.5561172,126.9066524
23717,서울특별시 마포구 방울내로9안길 98,37.5599287,126.8980377
23718,서울특별시 마포구 방울내로 43,37.5590152,126.9004766
23719,서울특별시 마포구 방울내로11길 73,37.5620436,126.9020269
23722,서울특별시 마포구 월드컵로25길 26,37.5585367,126.9062899
23724,서울특별시 마포구 방울내로1길 41-14,37.5594559,126.8966185
23727,서울특별시 마포구 망원로2길 14,37.5557276,126.9003088
23728,서울특별시 마포구 월드컵로31길 77,37.5596773,126.9008381
23732,서울특별시 마포구 망원로 19,37.5562713,126.8990943
23736,서울특별시 마포구 망원로 16,37.5558661,126.8989293
23737,서울특별시 마포구 망원로 14,37.5557602,126.8986808
23739,서울특별시 마포구 방울내로5길 49,37.561203,126.8996114
23742,서울특별시 마포구 포은로6길 34,37.5557419,126.9066929
23743,서울특별시 마포구 동교로3길 67,37.5533937,126.9003781
23745,서울특별시 마포구 동교로1길 22,37.5521802,126.9020483
23746,서울특별시 마포구 월드컵로29길 113,37.5577369,126.9006018
23748,서울특별시 마포구 망원로11길 73,37.5603251,126.9048093
23752,서울특별시 마포구 월드컵로17길 67,37.5543292,126.9075895
23753,서울특별시 마포구 동교로1길 48,37.5531028,126.900783
23754,서울특별시 마포구 방울내로 31,37.5585918,126.8986402
23761,서울특별시 마포구 독막로18길 5,37.5472452,126.9242558
23765,서울특별시 마포구 독막로20나길 22,37.546327,126.9261396
23781,서울특별시 마포구 독막로20나길 21,37.5464214,126.9266953
23794,서울특별시 마포구 와우산로 1,37.5455611,126.9220175
23796,서울특별시 마포구 토정로 136-11,37.5447116,126.9263484
23797,서울특별시 마포구 와우산로 4,37.544678,126.9232562
23798,서울특별시 마포구 월드컵북로 502-36,37.5853823,126.8821816
23805,서울특별시 마포구 월드컵북로 502-37,37.5875075,126.8812938
23807,서울특별시 마포구 월드컵북로 502-7,37.5863314,126.8798338
23817,서울특별시 마포구 월드컵북로47길 46,37.5747909,126.891461
23827,서울특별시 마포구 월드컵로 338,37.5593963,126.9058128
23835,서울특별시 마포구 상암산로1길 24,37.5776394,126.8886338
23850,서울특별시 마포구 상암산로1길 52,37.5802252,126.8859404
23855,서울특별시 마포구 상암산로1길 57,37.5796765,126.8845108
23868,서울특별시 마포구 상암산로1길 92,37.5816659,126.8812657
23885,서울특별시 마포구 월드컵북로 501,37.5833058,126.8785092
23894,서울특별시 마포구 월드컵북로43길 11,37.574231,126.8961424
23896,서울특별시 마포구 월드컵북로42가길 11,37.574948,126.8968915
23900,서울특별시 마포구 동교로 126,37.5546817,126.9162152
23902,서울특별시 마포구 양화로7안길 35,37.553161,126.9149652
23903,서울특별시 마포구 월드컵북로7길 26-10,37.5579808,126.9159592
23904,서울특별시 마포구 와우산로33길 26-7,37.5557583,126.9290318
23906,서울특별시 마포구 월드컵북로5나길 18,37.5570602,126.9167795
23934,서울특별시 마포구 양화로7안길 30,37.5528535,126.9152311
23935,서울특별시 마포구 양화로 45,37.5489656,126.9134767
23953,서울특별시 마포구 홍익로 10,37.553716,126.9236241
23955,서울특별시 마포구 월드컵북로7길 42,37.5577149,126.9156586
23957,서울특별시 마포구 동교로17길 45,37.556806,126.9148059
23958,서울특별시 마포구 월드컵북로7길 40,37.5577119,126.9158239
23959,서울특별시 마포구 월드컵로20길 46,37.5577224,126.9115817
23962,서울특별시 마포구 월드컵북로15안길 13,37.563067,126.911642
23963,서울특별시 마포구 성산로4길 75,37.5644327,126.9102435
23967,서울특별시 마포구 성미산로7안길 26,37.559418,126.9113612
23969,서울특별시 마포구 월드컵북로9길 31,37.558314,126.9156443
23971,서울특별시 마포구 성미산로 72,37.559748,126.9157921
23973,서울특별시 마포구 성암로1길 8,37.5683037,126.9122179
23981,서울특별시 마포구 월드컵북로 216,37.569664,126.9053676
23985,서울특별시 마포구 모래내로3길 4,37.5647969,126.905586
23987,서울특별시 마포구 월드컵로26길 57,37.5596059,126.9106319
23989,서울특별시 마포구 월드컵북로 235,37.5689025,126.9027333
23990,서울특별시 마포구 월드컵북로 260,37.5719329,126.901884
24080,서울특별시 마포구 월드컵북로30길 9-22,37.5694501,126.9080502
24087,서울특별시 마포구 성산로6길 37-10,37.5630019,126.911034
24088,서울특별시 마포구 월드컵북로 98,37.5623267,126.9148074
24090,서울특별시 마포구 월드컵북로 194,37.5685137,126.9074458
24092,서울특별시 마포구 월드컵로30다길 23-13,37.5623031,126.9081466
24093,서울특별시 마포구 모래내로9길 6,37.5674474,126.9146278
24100,서울특별시 마포구 성미산로3가길 6-8,37.5598727,126.9090887
24102,서울특별시 마포구 새터산5길 17,37.5650331,126.9063851
24103,서울특별시 마포구 월드컵북로12길 106,37.5657346,126.9150251
24105,서울특별시 마포구 월드컵로26길 13,37.5591206,126.9084307
24106,서울특별시 마포구 백범로 202,37.5428088,126.9524554
24110,서울특별시 마포구 만리재로 35,37.5407318,126.9438903
24111,서울특별시 마포구 백범로 199,37.5434128,126.9528962
24122,서울특별시 마포구 백범로 212,37.5424268,126.9533694
24126,서울특별시 마포구 백범로 230,37.5413337,126.9553944
24134,서울특별시 마포구 만리재로 45-1,37.5454665,126.9555664
24139,서울특별시 마포구 백범로37길 12,37.5434415,126.9557271
24158,서울특별시 마포구 백범로 239,37.5418892,126.9570772
24163,서울특별시 마포구 만리재로 74,37.5464743,126.9581687
24182,서울특별시 마포구 만리재로 60,37.5454024,126.9568811
24199,서울특별시 마포구 만리재로 36,37.547037,126.9562767
24204,서울특별시 마포구 백범로 205,37.5433361,126.954004
24218,서울특별시 마포구 신수로 89,37.5495684,126.9351342
24222,서울특별시 마포구 창전로2길 42,37.5495838,126.933845
24226,서울특별시 마포구 창전로2길 10,37.547919,126.9335835
24234,서울특별시 마포구 신수로 81,37.5487865,126.9343577
24237,서울특별시 마포구 독막로28길 10,37.5466681,126.9363524
24245,서울특별시 마포구 광성로 28,37.549454,126.936031
24247,서울특별시 마포구 독막로 209,37.5476791,126.9365474
24251,서울특별시 마포구 독막로28길 7,37.5467393,126.9375486
24254,서울특별시 마포구 신수로 107,37.5513273,126.9353434
24257,서울특별시 마포구 광성로 17,37.5499797,126.934979
24277,서울특별시 마포구 백범로 76,37.5484607,126.9400014
24278,서울특별시 마포구 토정로 242,37.5430187,126.9369214
24282,서울특별시 마포구 창전로 26,37.5440717,126.9312054
24287,서울특별시 마포구 마포대로24길 16,37.553188,126.9604501
24288,서울특별시 마포구 마포대로 195,37.5458958,126.9515058
24355,서울특별시 마포구 마포대로 246,37.5555337,126.9580041
24366,서울특별시 마포구 마포대로 201,37.5521804,126.9554999
24372,서울특별시 마포구 마포대로 183-16,37.5512375,126.9542319
24375,서울특별시 마포구 마포대로 262,37.5562937,126.959174
24379,서울특별시 마포구 굴레방로1길 25,37.5536457,126.9558503
24387,서울특별시 마포구 마포대로 236,37.554705,126.9579364
24388,서울특별시 마포구 마포대로19길 8,37.5526702,126.955759
24391,서울특별시 마포구 성미산로23안길 8,37.5654201,126.9208194
24392,서울특별시 마포구 성미산로27길 15-1,37.5642232,126.9215702
24395,서울특별시 마포구 동교로39길 11,37.5615488,126.9236348
24399,서울특별시 마포구 연남로1길 84,37.5603686,126.9215748
24401,서울특별시 마포구 성미산로23길 54,37.56568,126.9202758
24404,서울특별시 마포구 성미산로27길 6,37.5641549,126.9221903
24406,서울특별시 마포구 동교로41길 35,37.5637193,126.9230365
24408,서울특별시 마포구 연남로 27,37.5620164,126.9218533
24410,서울특별시 마포구 연남로 30,37.5631848,126.9214312
24411,서울특별시 마포구 연남로 52,37.5631848,126.9214312
24429,서울특별시 마포구 연남로5길 44,37.5612567,126.9196695
24430,서울특별시 마포구 연남로9길 20,37.5645418,126.9184789
24431,서울특별시 마포구 독막로42길 2,37.5432214,126.9451644
24443,서울특별시 마포구 숭문길 98,37.5507279,126.9487016
24449,서울특별시 마포구 숭문길 106,37.5515907,126.9483466
24481,서울특별시 마포구 독막로42길 5,37.5429359,126.9464856
24482,서울특별시 마포구 백범로25길 63,37.5488472,126.9466457
24500,서울특별시 마포구 백범로25길 92,37.5496242,126.9483991
24502,서울특별시 마포구 마포대로11길 110,37.5490617,126.9482621
24503,서울특별시 마포구 독막로 289,37.5449966,126.9451756
24508,서울특별시 마포구 토정로31길 24,37.5417842,126.942934
24514,서울특별시 마포구 토정로32길 6,37.5408886,126.9407333
24517,서울특별시 마포구 대흥로4길 54,37.5409747,126.9395847
24519,서울특별시 마포구 대흥로 20,37.5499976,126.9448488
24520,서울특별시 마포구 토정로31길 23,37.542319,126.943065
24532,서울특별시 마포구 마포대로1길 21,37.5400598,126.9418528
24533,서울특별시 마포구 큰우물로 28,37.5434495,126.94135
24538,서울특별시 마포구 성암로11길 60,37.5741626,126.9017449
24544,서울특별시 마포구 성암로7길 14,37.570144,126.9068967
24548,서울특별시 마포구 성암로 41,37.5686337,126.911749
24550,서울특별시 마포구 성암로5길 12,37.5699606,126.9096672
24551,서울특별시 마포구 성암로 91,37.5711785,126.9068092
24570,서울특별시 마포구 월드컵북로38가길 22-5,37.5708882,126.9060086
24574,서울특별시 마포구 월드컵북로38길 54,37.5721699,126.9050842
24575,서울특별시 마포구 월드컵북로38길 53,37.5721699,126.9050842
24579,서울특별시 마포구 월드컵북로38가길 20,37.5706271,126.9056433
24582,서울특별시 마포구 성암로7길 3,37.5705455,126.9085153
24585,서울특별시 마포구 와우산로30길 44,37.5530635,126.9294552
24586,서울특별시 마포구 서강로3길 32,37.549489,126.9300564
24597,서울특별시 마포구 독막로 145,37.5482267,126.9297462
24599,서울특별시 마포구 서강로 53,37.5482267,126.9297462
24605,서울특별시 마포구 창전로 45,37.5465423,126.9317948
24609,서울특별시 마포구 서강로9길 19,37.5528148,126.9321319
24617,서울특별시 마포구 서강로9길 45,37.5533698,126.9309402
24628,서울특별시 마포구 와우산로30길 135,37.5494308,126.9277915
24634,서울특별시 마포구 서강로 83,37.5508453,126.9318544
24639,서울특별시 마포구 서강로 95,37.5511178,126.9307086
24647,서울특별시 마포구 창전로 63,37.5480017,126.9320602
24649,서울특별시 마포구 토정로 167,37.5461382,126.9295542
24662,서울특별시 마포구 토정로32길 11,37.5395275,126.9411769
24673,서울특별시 마포구 토정로 158,37.5447136,126.9285618
24684,서울특별시 마포구 양화로 26,37.5482331,126.9121022
24688,서울특별시 마포구 양화로1길 38,37.5503403,126.9105064
24690,서울특별시 마포구 토정로 67,37.5455609,126.9186128
24692,서울특별시 마포구 희우정로 16,37.5544849,126.9041741
24693,서울특별시 마포구 월드컵로3길 14,37.5499596,126.9107141
24699,서울특별시 마포구 월드컵로1길 14,37.5495927,126.9121968
24701,서울특별시 마포구 희우정로1길 27,37.5491551,126.9067676
24702,서울특별시 마포구 희우정로1길 21,37.5489061,126.9071255
24704,서울특별시 마포구 어울마당로 11,37.5461116,126.9189195
24708,서울특별시 마포구 성지3길 11,37.5470039,126.9137542
24709,서울특별시 마포구 동교로 16-2,37.5517314,126.9044654
24710,서울특별시 마포구 토정로2길 6-12,37.5450529,126.9124528
24711,서울특별시 마포구 희우정로 15,37.5534412,126.9014516
24712,서울특별시 마포구 포은로 34,37.5506537,126.9078582
